,CBLOF,FB,HBOS,IF,AVG_KNN,Loc KNN,LOF,MCD,OCSVM,PCA
wine_benchmark_0935.csv,0.5214522390818982,0.5245534651107406,0.508159245723062,0.5221647903981776,0.5245534651107406,0.5618331543143573,0.5221647903981776,0.5085162147560851,0.5214522390818982,0.5214522390818982
wine_benchmark_0936.csv,0.508159245723062,0.5092911138537488,0.5221647903981776,0.5085162147560851,0.5263943215538172,0.5404920991026141,0.5237118173403271,0.508159245723062,0.508159245723062,0.508159245723062
wine_benchmark_0937.csv,0.4948662523642259,0.5509646832898251,0.4948662523642259,0.4948662523642259,0.5393943002302135,0.4949006977992485,0.5421542015106555,0.4948662523642259,0.49486763911399245,0.4948662523642259
wine_benchmark_0938.csv,0.5347452324407342,0.5436675714236002,0.5214522390818982,0.5613312191584067,0.5116787993169768,0.5307478427612655,0.5407324731393808,0.5480382257995705,0.5347452324407342,0.5347452324407342
wine_benchmark_0939.csv,0.5214522390818982,0.5369407687460618,0.5214522390818982,0.5358133660402705,0.5436675714236002,0.55398741979328,0.5381325208269052,0.5214522390818982,0.5214522390818982,0.5214522390818982
wine_benchmark_0940.csv,0.5347452324407342,0.5274036955840902,0.508159245723062,0.5214522390818982,0.5296310065991262,0.5576651893634166,0.5237118173403271,0.5347452324407342,0.5358133660402705,0.5347452324407342
wine_benchmark_0941.csv,0.4948662523642259,0.4948704103671706,0.4948662523642259,0.4948662523642259,0.4948759439050701,0.4948993288590604,0.49486763911399245,0.4948662523642259,0.4948662523642259,0.49486763911399245
wine_benchmark_0942.csv,0.4948662523642259,0.5101596101326269,0.508159245723062,0.4948662523642259,0.49487317862924984,0.4949006977992485,0.4948704103671706,0.4948662523642259,0.4948662523642259,0.4948662523642259
wine_benchmark_0943.csv,0.508159245723062,0.4948717948717949,0.4948662523642259,0.5085162147560851,0.4948704103671706,0.4949020660048296,0.4948704103671706,0.508159245723062,0.508159245723062,0.4948662523642259
wine_benchmark_0944.csv,0.4948662523642259,0.4948704103671706,0.4948662523642259,0.4948662523642259,0.49487317862924984,0.49489795918367346,0.49486763911399245,0.4948662523642259,0.49486763911399245,0.4948662523642259
wine_benchmark_0945.csv,0.4948662523642259,0.508159245723062,0.4948662523642259,0.4948662523642259,0.5106344415969787,0.4948993288590604,0.4948717948717949,0.508159245723062,0.4948662523642259,0.4948662523642259
wine_benchmark_0946.csv,0.4948662523642259,0.5092911138537488,0.4948662523642259,0.508159245723062,0.5101596101326269,0.5283655567490154,0.508892939658535,0.4948662523642259,0.4948662523642259,0.4948662523642259
wine_benchmark_0947.csv,0.508159245723062,0.4948690251147718,0.4948662523642259,0.4948662523642259,0.5106344415969787,0.4949020660048296,0.4948690251147718,0.5214522390818982,0.508159245723062,0.508159245723062
wine_benchmark_0948.csv,0.4948662523642259,0.4948662523642259,0.4948662523642259,0.4948662523642259,0.5106344415969787,0.4949020660048296,0.49487456164014026,0.4948662523642259,0.49486763911399245,0.4948662523642259
wine_benchmark_0949.csv,0.4948662523642259,0.4948690251147718,0.4948662523642259,0.4948662523642259,0.5111398197445801,0.49489795918367346,0.5097126299912677,0.4948662523642259,0.4948662523642259,0.4948662523642259
wine_benchmark_0950.csv,0.49486763911399245,0.4948717948717949,0.4948662523642259,0.508159245723062,0.4948717948717949,0.4949020660048296,0.49486763911399245,0.4948662523642259,0.4948662523642259,0.49486763911399245
wine_benchmark_0951.csv,0.4948662523642259,0.4948759439050701,0.4948662523642259,0.4948662523642259,0.4948759439050701,0.4949006977992485,0.4948690251147718,0.4948662523642259,0.4948662523642259,0.4948662523642259
wine_benchmark_0952.csv,0.4948662523642259,0.5097126299912677,0.5085162147560851,0.508159245723062,0.5097126299912677,0.5334964284239646,0.508892939658535,0.49486763911399245,0.49486763911399245,0.4948662523642259
wine_benchmark_0953.csv,0.4948662523642259,0.49486763911399245,0.4948662523642259,0.4948662523642259,0.5111398197445801,0.4949006977992485,0.49487317862924984,0.4948662523642259,0.4948662523642259,0.49486763911399245
wine_benchmark_0954.csv,0.4948662523642259,0.5106344415969787,0.5221647903981776,0.4948662523642259,0.5421542015106555,0.5404920991026141,0.5221647903981776,0.4948662523642259,0.4948662523642259,0.4948662523642259
wine_benchmark_0955.csv,0.5085162147560851,0.5097126299912677,0.4948662523642259,0.4948662523642259,0.4948704103671706,0.4949006977992485,0.49487317862924984,0.4948662523642259,0.508159245723062,0.4948662523642259
wine_benchmark_0956.csv,0.4948662523642259,0.49487317862924984,0.5085162147560851,0.508159245723062,0.49487456164014026,0.4948993288590604,0.4948662523642259,0.49486763911399245,0.49486763911399245,0.4948662523642259
wine_benchmark_0957.csv,0.4948662523642259,0.5092911138537488,0.508159245723062,0.4948662523642259,0.5111398197445801,0.4949020660048296,0.5092911138537488,0.508159245723062,0.5085162147560851,0.508159245723062
wine_benchmark_0958.csv,0.49486763911399245,0.4948717948717949,0.4948662523642259,0.4948662523642259,0.5092911138537488,0.49490343347639487,0.49487317862924984,0.4948662523642259,0.4948662523642259,0.4948662523642259
wine_benchmark_0959.csv,0.4948662523642259,0.5092911138537488,0.508159245723062,0.4948662523642259,0.5254460416360038,0.4949020660048296,0.4948717948717949,0.4948662523642259,0.4948662523642259,0.4948662523642259
wine_benchmark_0960.csv,0.4948662523642259,0.4948759439050701,0.4948662523642259,0.4948662523642259,0.49487317862924984,0.4949020660048296,0.4948690251147718,0.49486763911399245,0.4948662523642259,0.4948662523642259
wine_benchmark_0961.csv,0.4948662523642259,0.4948704103671706,0.4948662523642259,0.4948662523642259,0.4948704103671706,0.4948993288590604,0.4948662523642259,0.49486763911399245,0.49486763911399245,0.49486763911399245
wine_benchmark_0962.csv,0.508159245723062,0.5092911138537488,0.508159245723062,0.5214522390818982,0.5106344415969787,0.5307478427612655,0.5092911138537488,0.4948662523642259,0.5085162147560851,0.508159245723062
wine_benchmark_0963.csv,0.4948662523642259,0.5085162147560851,0.5214522390818982,0.4948662523642259,0.5116787993169768,0.4948993288590604,0.5097126299912677,0.4948662523642259,0.4948662523642259,0.49486763911399245
wine_benchmark_0964.csv,0.4948662523642259,0.508892939658535,0.4948662523642259,0.508159245723062,0.5106344415969787,0.5334964284239646,0.508892939658535,0.4948662523642259,0.4948662523642259,0.4948662523642259
wine_benchmark_0965.csv,0.4948662523642259,0.5229168542022985,0.4948662523642259,0.4948662523642259,0.5263943215538172,0.49490343347639487,0.4948690251147718,0.4948662523642259,0.4948662523642259,0.4948662523642259
