,CBLOF,FB,HBOS,IF,AVG_KNN,Loc KNN,LOF,MCD,OCSVM,PCA
abalone_benchmark_0074.csv,0.744557701744212,0.5735471665663427,0.816605529457383,0.5939122437984908,0.9274549872970286,0.8498269780799668,0.5683093134975981,0.9659410268992283,0.5808126387597324,0.4616062329070314
abalone_benchmark_0075.csv,0.7259091846526462,0.5726931476931476,0.7572433940621127,0.4843746537880066,0.9181592871782998,0.8456598548510313,0.5720778611232005,0.95308220287128,0.5705437296640401,0.46087399673090657
abalone_benchmark_0076.csv,0.7709542957098582,0.5821070601732583,0.747393723005652,0.5274950444330608,0.9201216112980818,0.8481727947471909,0.5806386335574154,0.9581299566377185,0.5746161898414733,0.46074008843781
abalone_benchmark_0077.csv,0.7344720654770983,0.5926637086903305,0.7861185983827493,0.5430405164963651,0.9144530983124958,0.8368096531732392,0.5859420910143923,0.920694592716859,0.5742946469421992,0.4492781251588633
abalone_benchmark_0078.csv,0.733780679104892,0.5978549364464264,0.8062930058810868,0.5914455966461214,0.9271114141361166,0.857019854952811,0.5720681842701478,0.9775954036870453,0.5914455966461214,0.4899659545227387
abalone_benchmark_0079.csv,0.7365215897747235,0.5863893269681599,0.8036989795918368,0.508260590817182,0.9296147167670286,0.8633778091944551,0.5831471389645777,0.9791304229524532,0.5852171561800104,0.4704344824185038
abalone_benchmark_0080.csv,0.7284677893573458,0.5959989048811014,0.8349510092172101,0.5554325570850661,0.9298010616217678,0.852770282795411,0.5852931363710576,0.9773723157797789,0.5927016840360186,0.4742391019419196
abalone_benchmark_0081.csv,0.7347447989832095,0.5989168525007964,0.740660544627325,0.5484714696635227,0.9064238566713816,0.8302697892084316,0.5825192220714609,0.9378344705331461,0.560113552746003,0.45016054585591014
abalone_benchmark_0082.csv,0.7336891698473282,0.5853589523592992,0.7600918776268204,0.5637822041984732,0.9133523795203369,0.842374681393373,0.5776221304306698,0.9486472248727735,0.5740795960559796,0.45952111164122145
abalone_benchmark_0083.csv,0.7168363660802797,0.585509689707273,0.7699833660970814,0.5625804392022448,0.9163457315631229,0.8447103323925995,0.5673366512883156,0.9449795856645999,0.5690617806677084,0.45239763428936275
abalone_benchmark_0084.csv,0.7282019147084422,0.5863597902982405,0.8113302139037433,0.6186910356832029,0.9226658137558164,0.8454339845286482,0.5777493445640653,0.9709730200174065,0.5843864229765013,0.46827850304612706
abalone_benchmark_0085.csv,0.7196794685460662,0.5821781335149864,0.8057427004972586,0.582778743882517,0.9250787239868566,0.8527580971659919,0.5808289097590853,0.9687084057911888,0.5788672946064156,0.464131449174108
abalone_benchmark_0086.csv,0.7387082805381069,0.5632172553310774,0.721830938451999,0.4725655784110209,0.9094079757410478,0.835039831535451,0.5768576175489308,0.938639871404308,0.569934859677028,0.45309172215781957
abalone_benchmark_0087.csv,0.7342927385021288,0.5871673943487932,0.8246446715728692,0.5837689204122015,0.927404125070797,0.8501589533108158,0.5727059106034098,0.9646596253180171,0.5772244065822046,0.4541875465782644
abalone_benchmark_0088.csv,0.7208340268530847,0.6102696060539698,0.8327637802374612,0.4864399550599201,0.9234074081831415,0.8445018106199131,0.5700057957132545,0.9670794842987128,0.5825678609076786,0.4732717487794052
abalone_benchmark_0089.csv,0.725600163448769,0.5694998292932741,0.7915298853079794,0.5742159566860762,0.9231961147086031,0.8396803900325027,0.5890791553035862,0.9526764735928083,0.5624706302993157,0.45284758402288283
abalone_benchmark_0090.csv,0.7311737640328151,0.581352977249345,0.7727324859671849,0.45324981109671847,0.9291666666666668,0.84168095098736,0.5767088607594937,0.9636428648531952,0.571432426597582,0.4623407815198618
abalone_benchmark_0091.csv,0.7481031259258755,0.5795945715261182,0.778783337307129,0.5510231881787625,0.9208639992328531,0.8554732790667097,0.5789476827520306,0.9843380181922824,0.5797368214929115,0.46749261853760204
abalone_benchmark_0092.csv,0.7204096819008803,0.574032283984176,0.7707157707157707,0.5205156694281452,0.9143811242908717,0.8453306881516894,0.5779547846530255,0.9751765605426016,0.5727755419700368,0.47609477776753745
abalone_benchmark_0093.csv,0.7218461538461538,0.5784815591464166,0.7480000000000001,0.51,0.9136230636833047,0.8421615680305089,0.5725173779688969,0.9467692307692309,0.5636153846153846,0.44853846153846155
abalone_benchmark_0094.csv,0.7388307205474173,0.5992573090089875,0.7704089400444567,0.4630699586529587,0.9028432492713565,0.8281872984607563,0.5852489480353162,0.9248391589950945,0.5775366900053754,0.442257825679792
abalone_benchmark_0095.csv,0.7322934288542455,0.5777667164426746,0.7554591260763484,0.583003380089584,0.9045472478459877,0.8319204754514727,0.574883693188596,0.9356367711371468,0.5662725987625098,0.44014824721995083
abalone_benchmark_0096.csv,0.7307273244573195,0.5855348403711197,0.6874438244023563,0.5932385595768482,0.8943902238989585,0.815633660871756,0.5792581166779545,0.9089535011542267,0.5588663683567304,0.43792717702668627
abalone_benchmark_0097.csv,0.7335710230835749,0.5752415387057097,0.8042302284594008,0.596106750806968,0.9187764098240396,0.8394658333490683,0.5776336127459722,0.9416945007360077,0.5704124943066676,0.4419412118051659
abalone_benchmark_0098.csv,0.7215025906735751,0.5953417918046587,0.761673837314665,0.6023316062176165,0.9165458261110024,0.849825355706473,0.5719444271866179,0.961139896373057,0.5699481865284974,0.4546632124352331
abalone_benchmark_0099.csv,0.7328083989501313,0.5874789656238195,0.8441496169167373,0.47216561165148474,0.9317518461978489,0.8549530190853862,0.5874362934362933,0.9738047449951109,0.5769466316710411,0.46430703515001803
abalone_benchmark_0100.csv,0.7523287755321272,0.5719736338274711,0.7843603350431082,0.48196062182526894,0.9106627747252747,0.8316212765529652,0.5764812425777679,0.9404109694151589,0.5746955924203748,0.45191971585784024
abalone_benchmark_0101.csv,0.7518989135569202,0.5741951805585034,0.6006943788379783,0.3958809636277752,0.930780168736373,0.8393000442898927,0.5664096620622634,0.9429664619744923,0.5278412848370335,0.4687340576287199
abalone_benchmark_0102.csv,0.735238533047298,0.606913863246048,0.6521586841750007,0.478582008960495,0.9312077826725403,0.8550251070742874,0.5757376426133415,0.9810884666462356,0.5420707280767041,0.4826344803934446
abalone_benchmark_0103.csv,0.731962143229749,0.5815219833720321,0.58311163275952,0.42197071316789625,0.8985738345218045,0.8260402440134753,0.5783389131344533,0.9163182800506743,0.5243907891795215,0.46020754154556975
abalone_benchmark_0104.csv,0.7324290293040293,0.5729525862068966,0.670887706043956,0.5330886561355311,0.919319020941397,0.8285489785227869,0.5596351646776333,0.9852835966117216,0.551818624084249,0.4849258814102564
abalone_benchmark_0105.csv,0.7204294593947895,0.5919833450621629,0.624462308143326,0.4920006064159539,0.9048595713229859,0.8280736036476144,0.5789064287348432,0.9448033623207465,0.531198456927115,0.4663192560810551
abalone_benchmark_0106.csv,0.733602690277915,0.5761389108649789,0.6308301240907146,0.4847848984562721,0.9292874216538338,0.8469234337768594,0.563915525949784,0.954022799337305,0.5334666403344195,0.4739667335944615
abalone_benchmark_0107.csv,0.7403621441920512,0.572066873310031,0.6416456677650706,0.5767362038130835,0.931579430839044,0.8436358491536761,0.556483431941824,0.9607838655290079,0.5321109473460924,0.47801972738610304
abalone_benchmark_0108.csv,0.7362779745093261,0.5797461447893634,0.6552871390041308,0.43239523447692507,0.9243708164910742,0.8543695977393617,0.5756768681129476,0.9665327378818941,0.5327970208312426,0.4819267824117217
abalone_benchmark_0109.csv,0.7340674308186658,0.5818440327610854,0.6516551946407607,0.5013764327849983,0.9163777428500988,0.8364484724612736,0.5720658129661768,0.9612181669943888,0.5360030693971513,0.4792153853532205
abalone_benchmark_0110.csv,0.7350958088785524,0.5750944341658958,0.6393946564019106,0.49376246785049926,0.9133182948964029,0.8342519506441662,0.5666208685478532,0.955624551542118,0.5339846913551748,0.4687969498131145
abalone_benchmark_0111.csv,0.7521482632593744,0.5765265037294143,0.6177866029717881,0.5568390457279346,0.9085279794031887,0.8306612927302582,0.5661644825889012,0.9377612785020193,0.5319059541281764,0.46818805337323854
abalone_benchmark_0112.csv,0.7283492496589359,0.5890405718532767,0.5934697589813552,0.5125420645748068,0.9176713750719832,0.8510576737606893,0.5816280798408431,0.9455052296498409,0.5273788085493406,0.47612460209185997
abalone_benchmark_0113.csv,0.7467838444278235,0.593792911712937,0.7317277486910995,0.5715856394913987,0.9323212791951404,0.838563627566185,0.569273265779816,0.9863126402393418,0.5524233358264772,0.5058863126402393
abalone_benchmark_0114.csv,0.7202072184413076,0.592483660130719,0.5734596600440294,0.42653048859145404,0.9060158808933003,0.8208112735544163,0.568263817884803,0.9355701536645336,0.5230242712564059,0.4628904646681026
abalone_benchmark_0115.csv,0.7369762141312607,0.5837695875202024,0.6371874245104381,0.5052753589309021,0.9052977934534142,0.8286330203660881,0.5772916536710124,0.9491360333508659,0.5262121831959947,0.47317222839109346
abalone_benchmark_0116.csv,0.7479909770195967,0.5951581089788925,0.6884703619027468,0.5253830067202406,0.9378205128205128,0.8586413586413586,0.5798009634092763,0.9901996491063176,0.5435836583799364,0.49178180365618684
abalone_benchmark_0117.csv,0.7648865767836744,0.5933136592995195,0.6944853822612718,0.4035823331970045,0.924371055758326,0.8431406959281523,0.5820410218359127,0.9800751336257351,0.5403997489669567,0.5058633139182309
abalone_benchmark_0118.csv,0.7305682390319277,0.5905635101515336,0.6438920158432353,0.4833417246827202,0.9222558046087459,0.8411111111111111,0.5841156126482213,0.9500164933418983,0.5305647667494227,0.476397159672911
abalone_benchmark_0119.csv,0.7665840636981109,0.5918321157903683,0.596985819517113,0.49929723086885813,0.9093284333092307,0.8264684966896657,0.5776264749113119,0.9253280202515252,0.5264329499378178,0.4626640101257626
abalone_benchmark_0120.csv,0.7721845003457478,0.5962261380323054,0.6771449053979615,0.43535299472197586,0.9232701079205937,0.8410124014568254,0.5842641788475383,0.9664566135478402,0.534585512976282,0.4800775099915224
abalone_benchmark_0121.csv,0.6006382892770095,0.5551646989056014,0.3670571085827273,0.3951288922404313,0.6697154656430222,0.6466377052472054,0.5742175395103811,0.6991556806399052,0.5180107997468388,0.42267138875048815
abalone_benchmark_0122.csv,0.61232180471716,0.5691683337325295,0.4152770717112919,0.39726760686666956,0.6839531930333818,0.6547939077322508,0.5691898986740688,0.7108441712200941,0.5233338607790261,0.4459990999756478
abalone_benchmark_0123.csv,0.612651820612234,0.562403774354169,0.3741627900970911,0.4080812299925781,0.674509629801666,0.6332188782229784,0.5721499748183322,0.6921481641172818,0.5331554771071865,0.43352005991419335
abalone_benchmark_0124.csv,0.6048755964324029,0.5499116548198703,0.370235106780515,0.37923899040770614,0.6777939042089985,0.6423697110792059,0.5673863290365565,0.7076302949506919,0.5148328193802939,0.41843408159509476
abalone_benchmark_0125.csv,0.6067158271882681,0.5666672330110833,0.40582201999524825,0.3888151368466329,0.6793394035547584,0.6571196467255457,0.5806895584604754,0.7161976374574799,0.5408141549873833,0.44408750707963307
abalone_benchmark_0126.csv,0.6093077711436419,0.5456557170385579,0.41062648460056667,0.4005536304213855,0.6697013854841931,0.6430381003012582,0.5555806645642556,0.6866633664366609,0.534071507228514,0.43976126091236767
abalone_benchmark_0127.csv,0.6109559567484286,0.5471270419280774,0.3898705231189462,0.40742337826259306,0.6693668359941946,0.6603666464418827,0.5603378378378379,0.7127222459913466,0.5335711743032933,0.43816527813805783
abalone_benchmark_0128.csv,0.6016931273930237,0.5630628808942062,0.4067769982449289,0.4110143054003223,0.6871983720995959,0.6453018972490814,0.5763145952309275,0.7055071527001611,0.5254215985959432,0.4374974751215308
abalone_benchmark_0129.csv,0.595191802535215,0.5749114774803221,0.4043868985866534,0.420340094206185,0.6746210007123962,0.6441497838262132,0.5701631898184844,0.7011625348558393,0.5284302411732218,0.4351759967310723
abalone_benchmark_0130.csv,0.5688481910404883,0.5646318439269981,0.37392211872965997,0.4597360624831673,0.6698388529374446,0.653270344001597,0.5630154490139871,0.6938504354071281,0.5211778436125326,0.4120657150552114
abalone_benchmark_0131.csv,0.5529884412523847,0.560036155394041,0.43433958029401865,0.44387386376388727,0.6909230680464435,0.6589342078753553,0.5848814229249012,0.7034182471103131,0.532860509482662,0.4491706879138144
abalone_benchmark_0132.csv,0.5582448658960835,0.5608799831866096,0.40039950622825726,0.40781506003815515,0.673510771263486,0.6502704089386222,0.5730611144801563,0.7054965772640558,0.5296420154864773,0.4258242621479071
abalone_benchmark_0133.csv,0.5612435615166667,0.5449402423669952,0.39627758819906217,0.40634458234571524,0.667748943722736,0.6363162878787879,0.5555236276150392,0.6832530314115943,0.5251711965042534,0.4052836304335854
abalone_benchmark_0134.csv,0.6127178664834012,0.5550681289464938,0.37950345363504767,0.3911641742774654,0.6778624424642546,0.64517684170232,0.5580883139099755,0.6901026489285366,0.5279126254476362,0.419785943127036
abalone_benchmark_0135.csv,0.6217503005161806,0.572399910031489,0.4199014523985902,0.4660004242581375,0.6847829421516151,0.6547064777327936,0.577710973502304,0.711809752774233,0.5359289401290956,0.43633378116136734
abalone_benchmark_0136.csv,0.5709752169985468,0.5641806873741733,0.4210812763990071,0.4184326729395659,0.674414467295269,0.6475179868864078,0.5774702815456181,0.7150431752764733,0.5328395809838015,0.42796658194325216
abalone_benchmark_0137.csv,0.5954352003160521,0.5597480881691408,0.3718821268877835,0.4036669240576795,0.6795954313522544,0.6481894020122466,0.5693302737846169,0.6907895918257404,0.525508646542281,0.41638084292563793
abalone_benchmark_0138.csv,0.5665417948882516,0.5602303428793086,0.3954100332053088,0.39753589359888575,0.6368070149927235,0.6298150903421751,0.55833785126954,0.6877158373221366,0.5112694246552514,0.4230462183218089
